from_web_code,from_web_name,from_stop_id,to_web_code,to_web_name,to_stop_id,peak_fare,low_fare,senior_fare,dist,time
90,Benning Road,4613,86,Congress Heights,4655,3.25,2.05,1.6,6.68,27.0
90,Benning Road,4613,96,Court House,12488,3.95,2.75,1.95,9.14,32.0
90,Benning Road,4613,45,Crystal City,9720,3.5,2.75,1.75,7.7,26.0
90,Benning Road,4613,65,Deanwood,5030,2.2,1.8,1.1,3.36,14.0
90,Benning Road,4613,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,17.17,49.0
90,Benning Road,4613,6,Dupont Circle,4956,3.25,2.05,1.6,6.78,26.0
90,Benning Road,4613,100,East Falls Church,12282,5.0,3.5,2.5,13.04,42.0
90,Benning Road,4613,60,Eastern Market,6479,2.25,1.8,1.1,3.5,6.0
90,Benning Road,4613,49,Eisenhower Avenue,9880,4.65,3.5,2.3,11.7,37.0
90,Benning Road,4613,4,Farragut North,5635,3.15,2.05,1.55,6.38,24.0
90,Benning Road,4613,38,Farragut West,7932,3.15,2.05,1.55,6.42,19.0
90,Benning Road,4613,58,Federal Center SW,7333,2.6,2.05,1.3,4.58,10.0
90,Benning Road,4613,53,Federal Triangle,7671,2.9,2.05,1.45,5.5,16.0
90,Benning Road,4613,40,Foggy Bottom-GWU,8040,3.3,2.05,1.65,6.94,21.0
90,Benning Road,4613,32,Forest Glen,21029,5.05,3.5,2.5,13.22,43.0
90,Benning Road,4613,28,Fort Totten,5305,3.7,2.75,1.85,8.31,34.0
90,Benning Road,4613,95,Franconia-Springfield,14816,5.75,3.5,2.85,17.84,50.0
90,Benning Road,4613,11,Friendship Heights,4364,4.35,3.4,2.15,10.69,36.0
90,Benning Road,4613,21,Gallery Pl-Chinatown,7474,2.85,2.05,1.4,5.38,22.0
90,Benning Road,4613,76,Georgia Ave-Petworth,25553,3.45,2.75,1.7,7.52,32.0
90,Benning Road,4613,34,Glenmont,16051,5.75,3.5,2.85,16.46,50.0
90,Benning Road,4613,80,Greenbelt,11731,5.15,3.5,2.55,13.59,49.0
90,Benning Road,4613,14,Grosvenor-Strathmore,3542,5.6,3.5,2.8,15.13,44.0
90,Benning Road,4613,50,Huntington,10776,4.8,3.5,2.4,12.2,38.0
90,Benning Road,4613,23,Judiciary Square,12874,2.85,2.05,1.4,5.41,24.0
90,Benning Road,4613,48,King St-Old Town,13995,4.45,3.45,2.2,11.0,35.0
90,Benning Road,4613,82,L'Enfant Plaza,5017,2.7,2.05,1.35,4.9,12.0
90,Benning Road,4613,67,Landover,2124,3.1,2.05,1.55,6.2,19.0
90,Benning Road,4613,109,Largo Town Center,4697,2.8,2.05,1.4,5.23,12.0
90,Benning Road,4613,36,McPherson Square,7812,3.05,2.05,1.5,6.05,18.0
90,Benning Road,4613,13,Medical Center,2640,5.05,3.5,2.5,13.12,41.0
90,Benning Road,4613,1,Metro Center,7588,2.95,2.05,1.45,5.66,17.0
90,Benning Road,4613,64,Minnesota Ave,25426,2.1,1.7,1.05,2.68,12.0
90,Benning Road,4613,110,Morgan Boulevard,4664,2.4,1.9,1.2,3.93,9.0
90,Benning Road,4613,70,Mt Vernon Sq 7th St-Convention Center,10344,2.95,2.05,1.45,5.69,24.0
90,Benning Road,4613,84,Navy Yard-Ballpark,5759,2.8,2.05,1.4,5.24,22.0
90,Benning Road,4613,87,Naylor Road,7686,3.4,2.65,1.7,7.23,32.0
90,Benning Road,4613,68,New Carrollton,2658,3.5,2.75,1.75,7.65,22.0
90,Benning Road,4613,108,NoMa-Gallaudet,4567,3.0,2.05,1.5,5.77,28.0
90,Benning Road,4613,43,Pentagon,12928,3.35,2.6,1.65,7.01,23.0
90,Benning Road,4613,44,Pentagon City,12930,3.45,2.75,1.7,7.52,24.0
90,Benning Road,4613,61,Potomac Ave,6553,2.1,1.7,1.05,2.94,4.0
90,Benning Road,4613,78,Prince George's Plaza,3034,4.1,2.75,2.05,9.78,43.0
90,Benning Road,4613,26,Rhode Island Ave-Brentwood,6671,3.15,2.05,1.55,6.35,29.0
90,Benning Road,4613,17,Rockville,7993,5.75,3.5,2.85,19.55,54.0
90,Benning Road,4613,93,Ronald Reagan Washington National Airport,9838,3.55,2.75,1.75,7.88,28.0
90,Benning Road,4613,41,Rosslyn,11332,3.65,2.75,1.8,8.16,30.0
90,Benning Road,4613,18,Shady Grove,9360,5.75,3.5,2.85,22.16,58.0
90,Benning Road,4613,72,Shaw-Howard U,308,3.05,2.05,1.5,6.0,25.0
90,Benning Road,4613,31,Silver Spring,20078,4.6,3.5,2.3,11.6,40.0
90,Benning Road,4613,54,Smithsonian,12906,2.85,2.05,1.4,5.32,14.0
90,Benning Road,4613,107,Southern Avenue,7681,3.35,2.65,1.65,7.05,29.0
90,Benning Road,4613,63,Stadium-Armory,5110,2.1,1.7,1.05,2.32,3.0
90,Benning Road,4613,88,Suitland,10142,3.6,2.75,1.8,8.03,34.0
90,Benning Road,4613,29,Takoma,6963,4.2,3.3,2.1,10.19,37.0
90,Benning Road,4613,10,Tenleytown-AU,5660,4.15,2.75,2.05,9.99,34.0
90,Benning Road,4613,16,Twinbrook,3969,5.75,3.5,2.85,17.54,49.0
90,Benning Road,4613,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,3.15,2.05,1.55,6.43,27.0
90,Benning Road,4613,25,Union Station,12872,2.9,2.05,1.45,5.48,27.0
90,Benning Road,4613,94,Van Dorn Street,10352,5.45,3.5,2.7,14.55,46.0
90,Benning Road,4613,9,Van Ness-UDC,4941,3.85,2.75,1.9,8.95,32.0
90,Benning Road,4613,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,19.64,53.0
90,Benning Road,4613,98,Virginia Square-GMU,12922,4.2,3.25,2.1,10.07,36.0
90,Benning Road,4613,83,Waterfront,7376,2.8,2.05,1.4,5.23,20.0
90,Benning Road,4613,101,West Falls Church-VT/UVA,14118,5.55,3.5,2.75,14.95,45.0
90,Benning Road,4613,77,West Hyattsville,11886,3.85,2.75,1.9,8.9,40.0
90,Benning Road,4613,33,Wheaton,4271,5.5,3.5,2.75,14.79,47.0
90,Benning Road,4613,15,White Flint,22094,5.75,3.5,2.85,16.47,46.0
90,Benning Road,4613,7,Woodley Park-Zoo/Adams Morgan,4905,3.55,2.75,1.75,7.77,28.0
91,Capitol Heights,1305,92,Addison Road-Seat Pleasant,13107,2.1,1.7,1.05,0.98,3.0
91,Capitol Heights,1305,85,Anacostia,6751,3.35,2.65,1.65,7.11,27.0
91,Capitol Heights,1305,81,Archives-Navy Memorial-Penn Quarter,7477,3.2,2.05,1.6,6.63,23.0
91,Capitol Heights,1305,42,Arlington Cemetery,12926,3.95,2.75,1.95,9.28,29.0
91,Capitol Heights,1305,99,Ballston-MU,12631,4.75,3.5,2.35,12.08,41.0
91,Capitol Heights,1305,90,Benning Road,4613,2.1,1.7,1.05,1.46,3.0
91,Capitol Heights,1305,12,Bethesda,4387,5.15,3.5,2.55,13.56,42.0
91,Capitol Heights,1305,47,Braddock Road,13986,4.6,3.5,2.3,11.63,36.0
91,Capitol Heights,1305,89,Branch Ave,21110,4.2,3.3,2.1,10.13,40.0
91,Capitol Heights,1305,27,Brookland-CUA,4710,3.7,2.75,1.85,8.36,34.0
91,Capitol Heights,1305,59,Capitol South,12900,2.85,2.05,1.4,5.45,11.0
91,Capitol Heights,1305,66,Cheverly,999,2.75,2.05,1.35,5.03,19.0
91,Capitol Heights,1305,97,Clarendon,12648,4.45,3.5,2.2,11.08,37.0
91,Capitol Heights,1305,8,Cleveland Park,4912,4.1,2.75,2.05,9.81,33.0
91,Capitol Heights,1305,79,College Park-U of MD,11733,4.75,3.5,2.35,11.99,49.0
91,Capitol Heights,1305,75,Columbia Heights,25552,3.75,2.75,1.85,8.57,32.0
91,Capitol Heights,1305,86,Congress Heights,4655,3.6,2.75,1.8,7.89,30.0
91,Capitol Heights,1305,96,Court House,12488,4.35,3.4,2.15,10.6,35.0
91,Capitol Heights,1305,45,Crystal City,9720,3.9,2.75,1.95,9.11,29.0
91,Capitol Heights,1305,65,Deanwood,5030,2.55,2.05,1.25,4.4,17.0
91,Capitol Heights,1305,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,18.63,52.0
91,Capitol Heights,1305,6,Dupont Circle,4956,3.7,2.75,1.85,8.24,29.0
91,Capitol Heights,1305,100,East Falls Church,12282,5.45,3.5,2.7,14.49,45.0
91,Capitol Heights,1305,60,Eastern Market,6479,2.7,2.05,1.35,4.95,9.0
91,Capitol Heights,1305,49,Eisenhower Avenue,9880,5.0,3.5,2.5,12.97,40.0
91,Capitol Heights,1305,4,Farragut North,5635,3.55,2.75,1.75,7.84,27.0
91,Capitol Heights,1305,38,Farragut West,7932,3.55,2.75,1.75,7.88,22.0
91,Capitol Heights,1305,58,Federal Center SW,7333,3.05,2.05,1.5,6.03,13.0
91,Capitol Heights,1305,53,Federal Triangle,7671,3.3,2.05,1.65,6.96,19.0
91,Capitol Heights,1305,40,Foggy Bottom-GWU,8040,3.7,2.75,1.85,8.4,24.0
91,Capitol Heights,1305,32,Forest Glen,21029,5.4,3.5,2.7,14.43,46.0
91,Capitol Heights,1305,28,Fort Totten,5305,4.05,2.75,2.0,9.59,37.0
91,Capitol Heights,1305,95,Franconia-Springfield,14816,5.75,3.5,2.85,19.11,53.0
91,Capitol Heights,1305,11,Friendship Heights,4364,4.75,3.5,2.35,12.08,39.0
91,Capitol Heights,1305,21,Gallery Pl-Chinatown,7474,3.3,2.05,1.65,6.84,25.0
91,Capitol Heights,1305,76,Georgia Ave-Petworth,25553,3.85,2.75,1.9,8.86,35.0
91,Capitol Heights,1305,34,Glenmont,16051,5.75,3.5,2.85,17.56,53.0
91,Capitol Heights,1305,80,Greenbelt,11731,5.4,3.5,2.7,14.32,52.0
91,Capitol Heights,1305,14,Grosvenor-Strathmore,3542,5.75,3.5,2.85,16.42,47.0
91,Capitol Heights,1305,50,Huntington,10776,5.15,3.5,2.55,13.46,41.0
91,Capitol Heights,1305,23,Judiciary Square,12874,3.3,2.05,1.65,6.87,27.0
91,Capitol Heights,1305,48,King St-Old Town,13995,4.8,3.5,2.4,12.27,38.0
91,Capitol Heights,1305,82,L'Enfant Plaza,5017,3.15,2.05,1.55,6.35,15.0
91,Capitol Heights,1305,67,Landover,2124,3.2,2.05,1.6,6.61,22.0
91,Capitol Heights,1305,109,Largo Town Center,4697,2.35,1.9,1.15,3.83,9.0
91,Capitol Heights,1305,36,McPherson Square,7812,3.45,2.75,1.7,7.51,21.0
91,Capitol Heights,1305,13,Medical Center,2640,5.4,3.5,2.7,14.45,44.0
91,Capitol Heights,1305,1,Metro Center,7588,3.35,2.65,1.65,7.12,20.0
91,Capitol Heights,1305,64,Minnesota Ave,25426,2.45,1.95,1.2,4.06,15.0
91,Capitol Heights,1305,110,Morgan Boulevard,4664,2.1,1.7,1.05,2.53,6.0
91,Capitol Heights,1305,70,Mt Vernon Sq 7th St-Convention Center,10344,3.35,2.65,1.65,7.15,27.0
91,Capitol Heights,1305,84,Navy Yard-Ballpark,5759,3.25,2.05,1.6,6.67,25.0
91,Capitol Heights,1305,87,Naylor Road,7686,3.7,2.75,1.85,8.28,35.0
91,Capitol Heights,1305,68,New Carrollton,2658,3.6,2.75,1.8,8.01,25.0
91,Capitol Heights,1305,108,NoMa-Gallaudet,4567,3.35,2.65,1.65,7.16,30.0
91,Capitol Heights,1305,43,Pentagon,12928,3.75,2.75,1.85,8.44,26.0
91,Capitol Heights,1305,44,Pentagon City,12930,3.85,2.75,1.9,8.94,27.0
91,Capitol Heights,1305,61,Potomac Ave,6553,2.55,2.0,1.25,4.37,7.0
91,Capitol Heights,1305,78,Prince George's Plaza,3034,4.4,3.4,2.2,10.79,46.0
91,Capitol Heights,1305,26,Rhode Island Ave-Brentwood,6671,3.55,2.75,1.75,7.74,32.0
91,Capitol Heights,1305,17,Rockville,7993,5.75,3.5,2.85,20.81,55.0
91,Capitol Heights,1305,93,Ronald Reagan Washington National Airport,9838,3.95,2.75,1.95,9.26,31.0
91,Capitol Heights,1305,41,Rosslyn,11332,4.05,2.75,2.0,9.62,33.0
91,Capitol Heights,1305,18,Shady Grove,9360,5.75,3.5,2.85,23.39,59.0
91,Capitol Heights,1305,72,Shaw-Howard U,308,3.45,2.7,1.7,7.44,28.0
91,Capitol Heights,1305,31,Silver Spring,20078,4.95,3.5,2.45,12.83,43.0
91,Capitol Heights,1305,54,Smithsonian,12906,3.25,2.05,1.6,6.78,17.0
91,Capitol Heights,1305,107,Southern Avenue,7681,3.65,2.75,1.8,8.15,32.0
91,Capitol Heights,1305,63,Stadium-Armory,5110,2.35,1.9,1.15,3.77,6.0
91,Capitol Heights,1305,88,Suitland,10142,3.85,2.75,1.9,8.78,37.0
91,Capitol Heights,1305,29,Takoma,6963,4.55,3.5,2.25,11.43,40.0
91,Capitol Heights,1305,10,Tenleytown-AU,5660,4.55,3.5,2.25,11.4,37.0
91,Capitol Heights,1305,16,Twinbrook,3969,5.75,3.5,2.85,18.8,52.0
91,Capitol Heights,1305,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,3.55,2.75,1.75,7.86,30.0
91,Capitol Heights,1305,25,Union Station,12872,3.3,2.05,1.65,6.94,29.0
91,Capitol Heights,1305,94,Van Dorn Street,10352,5.75,3.5,2.85,15.89,49.0
91,Capitol Heights,1305,9,Van Ness-UDC,4941,4.25,3.35,2.1,10.36,35.0
91,Capitol Heights,1305,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,21.1,56.0
91,Capitol Heights,1305,98,Virginia Square-GMU,12922,4.6,3.5,2.3,11.52,39.0
91,Capitol Heights,1305,83,Waterfront,7376,3.25,2.05,1.6,6.67,23.0
91,Capitol Heights,1305,101,West Falls Church-VT/UVA,14118,5.75,3.5,2.85,16.41,48.0
91,Capitol Heights,1305,77,West Hyattsville,11886,4.15,3.25,2.05,10.02,43.0
91,Capitol Heights,1305,33,Wheaton,4271,5.75,3.5,2.85,15.97,50.0
91,Capitol Heights,1305,15,White Flint,22094,5.75,3.5,2.85,17.73,49.0
91,Capitol Heights,1305,7,Woodley Park-Zoo/Adams Morgan,4905,3.95,2.75,1.95,9.21,31.0
92,Addison Road-Seat Pleasant,13107,85,Anacostia,6751,3.6,2.75,1.8,8.03,30.0
92,Addison Road-Seat Pleasant,13107,81,Archives-Navy Memorial-Penn Quarter,7477,3.5,2.75,1.75,7.61,26.0
92,Addison Road-Seat Pleasant,13107,42,Arlington Cemetery,12926,4.25,3.3,2.1,10.25,32.0
92,Addison Road-Seat Pleasant,13107,99,Ballston-MU,12631,5.0,3.5,2.5,13.05,44.0
92,Addison Road-Seat Pleasant,13107,90,Benning Road,4613,2.1,1.7,1.05,2.44,6.0
92,Addison Road-Seat Pleasant,13107,12,Bethesda,4387,5.45,3.5,2.7,14.5,45.0
92,Addison Road-Seat Pleasant,13107,47,Braddock Road,13986,4.85,3.5,2.4,12.48,39.0
92,Addison Road-Seat Pleasant,13107,89,Branch Ave,21110,4.35,3.4,2.15,10.62,43.0
92,Addison Road-Seat Pleasant,13107,27,Brookland-CUA,4710,3.95,2.75,1.95,9.3,37.0
92,Addison Road-Seat Pleasant,13107,91,Capitol Heights,1305,2.1,1.7,1.05,0.98,3.0
92,Addison Road-Seat Pleasant,13107,59,Capitol South,12900,3.15,2.05,1.55,6.42,14.0
92,Addison Road-Seat Pleasant,13107,66,Cheverly,999,3.0,2.05,1.5,5.77,22.0
92,Addison Road-Seat Pleasant,13107,97,Clarendon,12648,4.75,3.5,2.35,12.05,40.0
92,Addison Road-Seat Pleasant,13107,8,Cleveland Park,4912,4.4,3.4,2.2,10.78,36.0
92,Addison Road-Seat Pleasant,13107,79,College Park-U of MD,11733,4.9,3.5,2.45,12.68,52.0
92,Addison Road-Seat Pleasant,13107,75,Columbia Heights,25552,4.05,2.75,2.0,9.52,41.0
92,Addison Road-Seat Pleasant,13107,86,Congress Heights,4655,3.8,2.75,1.9,8.7,33.0
92,Addison Road-Seat Pleasant,13107,96,Court House,12488,4.6,3.5,2.3,11.57,38.0
92,Addison Road-Seat Pleasant,13107,45,Crystal City,9720,4.2,3.25,2.1,10.04,32.0
92,Addison Road-Seat Pleasant,13107,65,Deanwood,5030,2.85,2.05,1.4,5.32,20.0
92,Addison Road-Seat Pleasant,13107,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,19.6,55.0
92,Addison Road-Seat Pleasant,13107,6,Dupont Circle,4956,3.95,2.75,1.95,9.22,32.0
92,Addison Road-Seat Pleasant,13107,100,East Falls Church,12282,5.7,3.5,2.85,15.47,48.0
92,Addison Road-Seat Pleasant,13107,60,Eastern Market,6479,3.0,2.05,1.5,5.92,12.0
92,Addison Road-Seat Pleasant,13107,49,Eisenhower Avenue,9880,5.25,3.5,2.6,13.81,43.0
92,Addison Road-Seat Pleasant,13107,4,Farragut North,5635,3.85,2.75,1.9,8.82,30.0
92,Addison Road-Seat Pleasant,13107,38,Farragut West,7932,3.85,2.75,1.9,8.86,25.0
92,Addison Road-Seat Pleasant,13107,58,Federal Center SW,7333,3.35,2.05,1.65,7.0,16.0
92,Addison Road-Seat Pleasant,13107,53,Federal Triangle,7671,3.6,2.75,1.8,7.94,22.0
92,Addison Road-Seat Pleasant,13107,40,Foggy Bottom-GWU,8040,4.0,2.75,2.0,9.38,33.0
92,Addison Road-Seat Pleasant,13107,32,Forest Glen,21029,5.65,3.5,2.8,15.3,49.0
92,Addison Road-Seat Pleasant,13107,28,Fort Totten,5305,4.3,3.35,2.15,10.51,40.0
92,Addison Road-Seat Pleasant,13107,95,Franconia-Springfield,14816,5.75,3.5,2.85,19.95,56.0
92,Addison Road-Seat Pleasant,13107,11,Friendship Heights,4364,5.0,3.5,2.5,13.04,42.0
92,Addison Road-Seat Pleasant,13107,21,Gallery Pl-Chinatown,7474,3.55,2.75,1.75,7.82,28.0
92,Addison Road-Seat Pleasant,13107,76,Georgia Ave-Petworth,25553,4.1,2.75,2.05,9.79,44.0
92,Addison Road-Seat Pleasant,13107,34,Glenmont,16051,5.75,3.5,2.85,18.39,56.0
92,Addison Road-Seat Pleasant,13107,80,Greenbelt,11731,5.55,3.5,2.75,14.93,55.0
92,Addison Road-Seat Pleasant,13107,14,Grosvenor-Strathmore,3542,5.75,3.5,2.85,17.33,50.0
92,Addison Road-Seat Pleasant,13107,50,Huntington,10776,5.35,3.5,2.65,14.29,44.0
92,Addison Road-Seat Pleasant,13107,23,Judiciary Square,12874,3.55,2.75,1.75,7.85,30.0
92,Addison Road-Seat Pleasant,13107,48,King St-Old Town,13995,5.05,3.5,2.5,13.11,41.0
92,Addison Road-Seat Pleasant,13107,82,L'Enfant Plaza,5017,3.4,2.7,1.7,7.32,18.0
92,Addison Road-Seat Pleasant,13107,67,Landover,2124,3.35,2.65,1.65,7.1,25.0
92,Addison Road-Seat Pleasant,13107,109,Largo Town Center,4697,2.1,1.7,1.05,2.85,6.0
92,Addison Road-Seat Pleasant,13107,36,McPherson Square,7812,3.75,2.75,1.85,8.49,24.0
92,Addison Road-Seat Pleasant,13107,13,Medical Center,2640,5.65,3.5,2.8,15.38,47.0
92,Addison Road-Seat Pleasant,13107,1,Metro Center,7588,3.65,2.75,1.8,8.1,23.0
92,Addison Road-Seat Pleasant,13107,64,Minnesota Ave,25426,2.75,2.05,1.35,5.03,18.0
92,Addison Road-Seat Pleasant,13107,110,Morgan Boulevard,4664,2.1,1.7,1.05,1.53,3.0
92,Addison Road-Seat Pleasant,13107,70,Mt Vernon Sq 7th St-Convention Center,10344,3.65,2.75,1.8,8.13,30.0
92,Addison Road-Seat Pleasant,13107,84,Navy Yard-Ballpark,5759,3.5,2.75,1.75,7.63,28.0
92,Addison Road-Seat Pleasant,13107,87,Naylor Road,7686,3.9,2.75,1.95,9.05,38.0
92,Addison Road-Seat Pleasant,13107,68,New Carrollton,2658,3.7,2.75,1.85,8.41,28.0
92,Addison Road-Seat Pleasant,13107,108,NoMa-Gallaudet,4567,3.65,2.75,1.8,8.19,33.0
92,Addison Road-Seat Pleasant,13107,43,Pentagon,12928,4.0,2.75,2.0,9.39,29.0
92,Addison Road-Seat Pleasant,13107,44,Pentagon City,12930,4.15,2.75,2.05,9.88,30.0
92,Addison Road-Seat Pleasant,13107,61,Potomac Ave,6553,2.85,2.05,1.4,5.33,10.0
92,Addison Road-Seat Pleasant,13107,78,Prince George's Plaza,3034,4.6,3.5,2.3,11.6,49.0
92,Addison Road-Seat Pleasant,13107,26,Rhode Island Ave-Brentwood,6671,3.8,2.75,1.9,8.71,35.0
92,Addison Road-Seat Pleasant,13107,17,Rockville,7993,5.75,3.5,2.85,21.7,58.0
92,Addison Road-Seat Pleasant,13107,93,Ronald Reagan Washington National Airport,9838,4.2,3.3,2.1,10.19,34.0
92,Addison Road-Seat Pleasant,13107,41,Rosslyn,11332,4.35,3.4,2.15,10.6,36.0
92,Addison Road-Seat Pleasant,13107,18,Shady Grove,9360,5.75,3.5,2.85,24.27,62.0
92,Addison Road-Seat Pleasant,13107,72,Shaw-Howard U,308,3.75,2.75,1.85,8.42,37.0
92,Addison Road-Seat Pleasant,13107,31,Silver Spring,20078,5.2,3.5,2.6,13.72,46.0
92,Addison Road-Seat Pleasant,13107,54,Smithsonian,12906,3.55,2.75,1.75,7.75,20.0
92,Addison Road-Seat Pleasant,13107,107,Southern Avenue,7681,3.85,2.75,1.9,8.92,35.0
92,Addison Road-Seat Pleasant,13107,63,Stadium-Armory,5110,2.65,2.05,1.3,4.74,9.0
92,Addison Road-Seat Pleasant,13107,88,Suitland,10142,4.0,2.75,2.0,9.38,40.0
92,Addison Road-Seat Pleasant,13107,29,Takoma,6963,4.8,3.5,2.4,12.33,43.0
92,Addison Road-Seat Pleasant,13107,10,Tenleytown-AU,5660,4.85,3.5,2.4,12.37,40.0
92,Addison Road-Seat Pleasant,13107,16,Twinbrook,3969,5.75,3.5,2.85,19.69,55.0
92,Addison Road-Seat Pleasant,13107,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,3.85,2.75,1.9,8.84,39.0
92,Addison Road-Seat Pleasant,13107,25,Union Station,12872,3.6,2.75,1.8,7.92,32.0
92,Addison Road-Seat Pleasant,13107,94,Van Dorn Street,10352,5.75,3.5,2.85,16.77,52.0
92,Addison Road-Seat Pleasant,13107,9,Van Ness-UDC,4941,4.55,3.5,2.25,11.33,38.0
92,Addison Road-Seat Pleasant,13107,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,22.07,59.0
92,Addison Road-Seat Pleasant,13107,98,Virginia Square-GMU,12922,4.85,3.5,2.4,12.49,42.0
92,Addison Road-Seat Pleasant,13107,83,Waterfront,7376,3.5,2.75,1.75,7.62,26.0
92,Addison Road-Seat Pleasant,13107,101,West Falls Church-VT/UVA,14118,5.75,3.5,2.85,17.39,51.0
92,Addison Road-Seat Pleasant,13107,77,West Hyattsville,11886,4.4,3.45,2.2,10.88,46.0
92,Addison Road-Seat Pleasant,13107,33,Wheaton,4271,5.75,3.5,2.85,16.83,53.0
92,Addison Road-Seat Pleasant,13107,15,White Flint,22094,5.75,3.5,2.85,18.64,52.0
92,Addison Road-Seat Pleasant,13107,7,Woodley Park-Zoo/Adams Morgan,4905,4.2,3.3,2.1,10.18,34.0
93,Ronald Reagan Washington National Airport,9838,92,Addison Road-Seat Pleasant,13107,4.2,3.3,2.1,10.19,34.0
93,Ronald Reagan Washington National Airport,9838,85,Anacostia,6751,2.65,2.05,1.3,4.76,22.0
93,Ronald Reagan Washington National Airport,9838,81,Archives-Navy Memorial-Penn Quarter,7477,2.4,1.9,1.2,3.88,12.0
93,Ronald Reagan Washington National Airport,9838,42,Arlington Cemetery,12926,2.1,1.7,1.05,2.8,9.0
93,Ronald Reagan Washington National Airport,9838,99,Ballston-MU,12631,2.9,2.05,1.45,5.5,24.0
93,Ronald Reagan Washington National Airport,9838,90,Benning Road,4613,3.55,2.75,1.75,7.88,28.0
93,Ronald Reagan Washington National Airport,9838,12,Bethesda,4387,4.45,3.5,2.2,11.08,37.0
93,Ronald Reagan Washington National Airport,9838,47,Braddock Road,13986,2.1,1.7,1.05,2.91,5.0
93,Ronald Reagan Washington National Airport,9838,89,Branch Ave,21110,4.25,3.3,2.1,10.24,35.0
93,Ronald Reagan Washington National Airport,9838,27,Brookland-CUA,4710,3.45,2.7,1.7,7.44,27.0
93,Ronald Reagan Washington National Airport,9838,91,Capitol Heights,1305,3.95,2.75,1.95,9.26,31.0
93,Ronald Reagan Washington National Airport,9838,59,Capitol South,12900,2.45,1.95,1.2,4.07,17.0
93,Ronald Reagan Washington National Airport,9838,66,Cheverly,999,4.05,2.75,2.0,9.62,32.0
93,Ronald Reagan Washington National Airport,9838,97,Clarendon,12648,2.65,2.05,1.3,4.68,20.0
93,Ronald Reagan Washington National Airport,9838,8,Cleveland Park,4912,3.35,2.65,1.65,7.13,28.0
93,Ronald Reagan Washington National Airport,9838,79,College Park-U of MD,11733,5.0,3.5,2.5,12.94,42.0
93,Ronald Reagan Washington National Airport,9838,75,Columbia Heights,25552,3.15,2.05,1.55,6.4,21.0
93,Ronald Reagan Washington National Airport,9838,86,Congress Heights,4655,2.95,2.05,1.45,5.63,25.0
93,Ronald Reagan Washington National Airport,9838,96,Court House,12488,2.5,2.0,1.25,4.34,18.0
93,Ronald Reagan Washington National Airport,9838,45,Crystal City,9720,2.1,1.7,1.05,0.51,3.0
93,Ronald Reagan Washington National Airport,9838,65,Deanwood,5030,3.75,2.75,1.85,8.47,30.0
93,Ronald Reagan Washington National Airport,9838,102,Dunn Loring-Merrifield,11602,4.7,3.5,2.35,11.92,35.0
93,Ronald Reagan Washington National Airport,9838,6,Dupont Circle,4956,2.8,2.05,1.4,5.29,24.0
93,Ronald Reagan Washington National Airport,9838,100,East Falls Church,12282,3.55,2.75,1.75,7.88,28.0
93,Ronald Reagan Washington National Airport,9838,60,Eastern Market,6479,2.55,2.05,1.25,4.5,19.0
93,Ronald Reagan Washington National Airport,9838,49,Eisenhower Avenue,9880,2.45,2.0,1.2,4.17,9.0
93,Ronald Reagan Washington National Airport,9838,4,Farragut North,5635,2.65,2.05,1.3,4.81,22.0
93,Ronald Reagan Washington National Airport,9838,38,Farragut West,7932,2.65,2.05,1.3,4.67,16.0
93,Ronald Reagan Washington National Airport,9838,58,Federal Center SW,7333,2.3,1.85,1.15,3.6,15.0
93,Ronald Reagan Washington National Airport,9838,53,Federal Triangle,7671,2.4,1.95,1.2,4.0,17.0
93,Ronald Reagan Washington National Airport,9838,40,Foggy Bottom-GWU,8040,2.55,2.05,1.25,4.39,14.0
93,Ronald Reagan Washington National Airport,9838,32,Forest Glen,21029,5.05,3.5,2.5,13.14,39.0
93,Ronald Reagan Washington National Airport,9838,28,Fort Totten,5305,3.8,2.75,1.9,8.64,30.0
93,Ronald Reagan Washington National Airport,9838,95,Franconia-Springfield,14816,4.2,3.25,2.1,10.05,18.0
93,Ronald Reagan Washington National Airport,9838,11,Friendship Heights,4364,4.0,2.75,2.0,9.37,34.0
93,Ronald Reagan Washington National Airport,9838,21,Gallery Pl-Chinatown,7474,2.5,2.0,1.25,4.21,14.0
93,Ronald Reagan Washington National Airport,9838,76,Georgia Ave-Petworth,25553,3.35,2.65,1.65,7.07,24.0
93,Ronald Reagan Washington National Airport,9838,34,Glenmont,16051,5.75,3.5,2.85,16.42,46.0
93,Ronald Reagan Washington National Airport,9838,80,Greenbelt,11731,5.65,3.5,2.8,15.36,45.0
93,Ronald Reagan Washington National Airport,9838,14,Grosvenor-Strathmore,3542,5.4,3.5,2.7,14.35,42.0
93,Ronald Reagan Washington National Airport,9838,50,Huntington,10776,2.65,2.05,1.3,4.69,10.0
