6464391-2,53108488,60408029,47.617529
6464391-1,53025089,53108488,47.076629
6464391-0,53025081,53025089,26.284976
6464391-7,53098437,53130105,75.209902
6464391-6,53118272,53098437,73.113147
6464391-5,60408036,53118272,49.143123
6464391-4,53215160,60408036,47.136818
6318270-2,52978006,60562725,77.150907
6401353-4,53150005,151888563,48.412128
6401353-5,151888563,53150007,50.495970
6401353-6,53150007,151889542,47.841027
6510071-0,53064787,53247751,141.949124
6514819-14,53222553,53185817,73.403538
6376296-0,53120116,53120115,110.461293
6395694-0,53143682,53143684,249.588229
6376296-4,53120110,53093553,120.146575
6392207-1,243645817,53114112,50.114513
6392207-0,53139669,243645817,50.745256
8591500-2,52982444,53005332,42.035924
8591500-3,53005332,52982418,42.610710
8591500-0,53242388,52994618,518.993547
8591500-1,52994618,52982444,53.174074
8591500-4,52982418,53190839,107.715079
6453439-0,53206300,53192985,120.570288
6346108-0,53018361,53076870,71.610411
6346108-1,53076870,53076871,85.065451
24876992-0,53089484,270323594,36.143640
6386036-8,53131273,53131274,76.137906
6386036-9,53131274,53048006,70.598426
6386036-0,53131264,53109908,100.712157
6386036-1,53109908,53092555,99.595141
6444882-4,53195096,53177996,88.468834
6386036-3,53131266,53131268,204.046028
6386036-4,53131268,53131269,200.359043
6386036-5,53131269,53131270,202.947272
6386036-6,53131270,53131271,202.987144
6444882-1,53187318,53089320,78.343820
10504473-1,53192751,90358451,215.177857
10504473-0,53091119,53192751,331.334076
6500149-3,53242046,53083218,91.646467
6500149-2,53203975,53242046,89.318350
6500149-1,31192358,53203975,85.940377
6500149-0,30277919,31192358,33.356982
6500149-4,53083218,53179375,94.869295
6511535-0,53140350,53074977,126.811736
6365590-10,53107173,53107175,44.859248
6365590-11,53107175,53107176,86.037799
6365590-12,53107176,53068902,130.298576
6365590-13,53068902,53107178,132.599353
6365590-14,53107178,53107180,99.288309
6493601-13,59712830,59712530,43.003073
6493601-12,53174079,59712830,39.749679
6429237-3,53184727,53080338,120.275394
6493601-10,53237239,59712852,40.790239
6383224-0,53128099,53128100,90.180971
6383224-1,53128100,244416543,129.534163
6429237-4,53080338,53080356,30.243933
6493601-15,53155798,59712553,40.946902
6429237-6,53157845,53066585,59.788277
6352301-0,53090655,53090657,99.496761
6514045-2,53250421,53103659,75.091328
6352301-2,53090659,53090660,99.286629
6352301-3,53090660,53090663,98.813895
6352301-4,53090663,53090664,100.247032
6352301-5,53090664,53090665,102.835734
6352301-6,53090665,53090667,97.665184
6352301-7,53090667,53090669,105.483786
6352301-8,53090669,53090671,98.047841
6352301-9,53090671,53090672,103.217712
6514107-0,53183765,53197273,71.260165
6490184-0,53234163,53234164,125.483937
6490184-1,53234164,53234165,102.542689
6348428-13,53068432,243646526,51.694666
6348428-12,243645846,53068432,45.363801
6348428-11,53085860,243645846,53.406272
6348428-10,243645840,53085860,55.267675
6348428-14,243646526,53085861,47.266455
6501935-1,53130387,53212744,74.189658
6501935-0,53199576,53130387,79.610110
6501935-2,53212744,53238201,64.182720
8044764-4,60151869,53123702,32.403584
8044764-3,53082238,60151869,74.357339
8044764-2,53123698,53082238,83.491379
8044764-1,53123696,53123698,90.542630
8044764-0,53219213,53123696,128.622306
6483226-1,53195461,53223553,194.618721
6483226-0,53123912,53195461,200.710367
6502048-1,53194974,53237192,98.936489
6502048-0,53110868,53194974,79.766912
6502048-2,53237192,53230321,157.805854
6434106-0,53109720,53189029,199.157322
6434106-1,53189029,53170794,197.379087
6434106-2,53170794,53115199,247.037917
6409309-1,53120913,53159675,97.779436
6409309-0,53138865,53120913,52.650470
6409309-3,53092929,53159677,37.607469
6409309-2,53159675,53092929,75.214943
6409309-5,53159678,53120233,67.693437
6397367-9,53145425,53145426,84.138168
6409309-7,53114587,53159680,113.368362
6409309-6,53120233,53114587,82.736416
6409309-9,53112864,53072853,105.300657
6409309-8,53159680,53112864,97.779193
6450917-20,53203987,53203988,99.659239
4921280-0,32269685,32269681,71.323269
4921280-1,32269681,32269682,102.246740
8165881-0,60409920,60409938,71.175922
6473014-1,53196721,53221728,202.477296
6473014-0,53220153,53196721,201.654746
6473014-3,53194365,53097948,194.493186
6473014-2,53221728,53194365,204.633852
6464042-8,53184262,53214925,216.848931
6518152-0,53248099,53250787,203.804690
6480554-0,53227367,53176341,202.374002
6424393-9,53179509,53116545,400.175396
6424393-8,53179508,53179509,211.166453
6516062-0,53123786,53251482,83.748457
6424393-1,53140467,53153083,222.408061
6424393-0,53159726,53140467,155.596625
6424393-3,53179501,53179503,135.369467
6424393-2,53153083,53179501,198.181032
6424393-5,53179505,53179506,88.649368
6424393-4,53179503,53179505,55.570166
6424393-7,53179507,53179508,200.052494
6424393-6,53179506,53179507,111.529780
6497610-1,53156108,53109708,218.029308
6521524-0,53204094,53197383,189.536872
6414037-6,53166535,53166537,124.736405
6463220-7,53214287,53208774,102.418255
6463220-6,53150004,53214287,78.632612
6463220-5,53214286,53150004,93.481419
6463220-4,53148767,53214286,110.101690
6463220-3,53138144,53148767,92.870050
6463220-2,53086648,53138144,230.361237
6463220-1,53214283,53086648,171.659578
6463220-0,53185649,53214283,171.194082
6469250-0,53106432,53218750,31.771273
6463220-9,53212564,53214288,172.931616
6463220-8,53208774,53212564,117.415483
9025582-0,53141490,53141489,101.370315
4921365-0,29939322,29939258,54.841437
4921365-1,29939258,29939325,43.169795
6522507-2,53187912,53148304,130.082636
8095473-3,60652198,60652383,24.840363
6497610-4,53170785,53128174,130.394524
6440050-4,53110407,53194830,79.501195
6512632-1,53146179,53144599,90.975416
6512632-0,53195031,53146179,99.499719
6512632-3,53081409,53107188,89.142833
6512632-2,53144599,53081409,91.170983
6512632-5,53128109,53154921,91.727202
6512632-4,53107188,53128109,93.792561
6512632-6,53154921,53198544,90.344133
6446882-4,53200323,53200324,51.562872
6446882-0,53123790,53200321,79.527290
6446882-1,53200321,53115406,81.645722
6446882-2,53115406,53200322,55.405419
6446882-3,53200322,53200323,46.923327
6400213-8,53148758,53148760,99.391221
6400213-9,53148760,53148765,97.263237
6400213-6,53148756,53148757,49.447446
6400213-7,53148757,53148758,99.526553
6400213-4,53148755,53130377,96.812981
6400213-5,53130377,53148756,49.591050
6400213-2,53128223,53134850,97.685343
6400213-3,53134850,53148755,98.610473
6400213-0,53148751,53148753,97.730417
6400213-1,53148753,53128223,98.361942
22717009-0,243649118,243649119,210.814036
6463394-1,60895502,53156104,79.288483
6463394-0,53214374,60895502,20.321789
6440587-0,60409540,53195264,197.660398
6440587-1,53195264,53195266,28.486145
4763701-0,30426535,30171018,66.877641
7978628-0,59712862,53110288,15.492257
6499607-3,53204645,53180013,213.928838
6499607-2,53180014,53204645,211.321215
6499607-1,53142732,53180014,89.752838
6499607-0,53238897,53142732,46.876713
10560895-0,53184874,91257940,62.415599
6494871-0,53145418,53189939,102.132595
6469959-0,53201875,53194994,413.644084
6491201-0,53194993,53234634,119.667494
6342677-0,53066730,53066732,67.716362
10560971-0,53074419,91260133,196.603519
6426986-0,53182404,53182405,36.135734
6505812-1,53110331,53245506,173.155964
6505812-0,53163583,53110331,154.886039
6501314-0,53204095,53197382,189.088415
6501314-1,53197382,53238592,200.194094
6501314-2,53238592,53218530,266.736813
6501314-3,53218530,53116552,155.778220
6501314-4,53116552,53217588,200.052486
6501314-5,53217588,53080419,200.052424
6473613-0,53222223,53222224,193.555597
6360037-0,53100317,53100318,196.964072
6489720-2,53136425,53138099,57.598188
6431488-0,53186725,53186726,148.985353
6468529-1,53194100,53184987,160.080462
6468529-2,53184987,53158868,177.983285
8044215-3,53138127,53149998,240.400015
6454426-6,60799485,53207165,43.191066
6483861-0,53229784,53106588,155.618096
6450333-0,53203345,53203346,78.766107
6450333-1,53203346,53203348,138.759723
6613672-3,53097724,53108136,85.457720
6613672-2,53190912,53097724,133.628987
6613672-1,53162531,53190912,36.669971
6613672-0,53190913,53162531,21.215713
6613672-5,53209231,53209232,73.201700
6613672-4,53108136,53209231,79.709294
6501723-2,53128112,53154923,99.673806
6464931-30,53146700,53146062,88.912806
6464931-33,53132130,53083063,44.456393
6464931-32,53146032,53132130,44.456396
22760287-1,53198547,53198549,49.902526
6421337-0,53162652,53108151,240.095859
6421337-1,53108151,53175979,162.715081
6407518-1,53119006,53217471,82.236846
6407518-0,53157302,53119006,82.686695
6508091-20,53110671,53246788,190.771078
6554032-0,53276642,53276678,49.907259
22917111-5,53079306,53079308,153.400568
22917111-4,53079304,53079306,128.704426
22917111-7,53079311,53079313,116.068618
6508091-23,53181621,53210275,79.486524
22917111-1,53079298,53062790,205.104456
22917111-0,53079296,53079298,205.293286
22917111-3,53079302,53079304,130.782763
22917111-2,53062790,53079302,130.115853
22917111-9,53079315,53068903,128.908564
22917111-8,53079313,53079315,20.731228
22716993-2,53099229,243649127,47.768103
6389438-4,53112794,53136235,94.901070
6389438-3,53136232,53112794,52.967440
6389438-2,53136230,53136232,52.679191
6389438-1,53103604,53136230,100.900283
6389438-0,53136228,53103604,99.087545
6471321-0,53220302,53200798,73.595597
6333972-0,53041691,53041694,32.834836
6391173-0,53138488,69375135,37.674509
6391173-1,69375135,53138489,127.279182
6391173-2,53138489,53122942,81.592719
6471321-1,53200798,53191270,95.314136
10426068-0,53170031,59993252,53.362467
10426068-1,59993252,53220338,54.815323
6405035-0,53154490,53154491,113.806626
6383511-4,53128443,53128445,95.101550
6362911-2,53103711,53103713,81.954577
6362911-3,53103713,53103715,121.969245
6362911-0,53103710,53097642,79.279246
6362911-1,53097642,53103711,80.678389
6471321-3,53132074,53195558,99.129999
4921394-0,32270954,32270964,68.568168
7992988-0,59823530,59823531,170.253754
6350368-0,53088346,53088348,79.139731
6385273-2,53130416,53130417,60.707883
6385273-3,53130417,53125450,106.257804
6385273-0,53130411,53130414,44.456358
6385273-1,53130414,53130416,255.734709
6385273-4,53125450,53130420,144.483046
6464138-10,246758512,53214977,48.802076
6464138-11,53214977,246758532,51.134154
6464138-12,246758532,53214978,51.985328
6464138-13,53214978,53201195,95.437341
6438607-0,53073252,53144276,79.979871
6438607-1,53144276,53193189,92.915973
6440104-10,53158753,53186124,157.726017
4864508-0,30078792,30078793,67.596214
9112517-0,67449061,67449064,199.612986
6461287-0,53089334,53146920,79.240548
6461287-1,53146920,53178011,244.625678
13866257-0,30230264,30279409,280.934751
22760421-4,244285097,244285098,95.634583
22760421-1,244285094,244285095,122.148639
22760421-0,244285093,244285094,196.677110
22760421-3,244285096,244285097,134.496147
22760421-2,244285095,244285096,86.373397
6351537-0,53089768,53089770,144.482229
6342494-0,53066359,53066361,201.034424
6342494-1,53066361,53060112,201.364778
6404547-2,53103669,53153882,104.705299
6404547-0,53153880,53103687,95.823761
6404547-1,53103687,53103669,64.250356
6352380-0,53090761,53090762,40.280561
6514867-19,53103935,244284965,43.136852
6514867-18,244284937,53103935,48.635116
6514867-17,53241683,244284937,51.502425
6514867-16,244284948,53241683,50.381985
6514867-15,53205452,244284948,52.316384
6514867-14,244285008,53205452,46.862346
6514867-13,53234637,244285008,50.127938
6514867-12,244285003,53234637,50.981933
6514867-11,53199153,244285003,48.901203
6514867-10,244285020,53199153,51.951595
6516359-0,53138021,53199825,243.177303
9113120-9,53085716,53179323,29.969330
9113120-8,53179320,53085716,123.457786
9113120-3,53062872,53157298,80.468187
9113120-2,53179313,53062872,80.201436
9113120-1,53179312,53179313,79.545924
9113120-0,53179311,53179312,80.190271
9113120-7,53179317,53179320,250.785609
9113120-6,53090665,53179317,202.548701
9113120-5,53179315,53090665,200.737405
9113120-4,53157298,53179315,80.079398
22758989-1,60413956,60413739,801.447752
22758989-0,244256152,60413956,372.231424
4842986-3,69506993,29977556,15.561944
4842986-2,59596695,69506993,118.281074
4842986-1,59596694,59596695,93.264770
4842986-0,31192351,59596694,82.582576
4842986-7,31192358,59596705,106.700882
4842986-6,59818069,31192358,57.190656
6347331-0,53081399,53081400,183.907282
4842986-4,29977556,59596704,122.252791
4842986-9,69499718,60979340,53.170311
4842986-8,59596705,69499718,24.675006
6390678-0,53137767,53137769,111.394401
6384231-4,53129291,53108777,84.912121
6497233-4,53239803,53103008,71.819441
6343828-2,53068684,53068685,50.315784
6343828-0,53068682,243645829,43.884239
6343828-1,243645829,53068684,41.931333
9267592-6,53176058,53126297,80.292346
9267592-7,53126297,31393830,83.635458
9267592-4,53176056,53074574,79.647776
9267592-5,53074574,53176058,84.145143
9267592-2,53083217,53176055,96.358495
9267592-3,53176055,53176056,80.936984
9267592-0,60979340,53176054,23.258400
9267592-1,53176054,53083217,90.572792
6481979-4,53222289,53174309,53.083811
6481979-2,53204776,53139157,87.644576
6339013-0,53057460,53053017,7.712502
6481979-0,53227228,53086022,89.882056
6481979-1,53086022,53204776,90.295017
6362390-0,53103108,53094077,82.625394
6480861-3,53222551,53077568,92.879627
6480861-2,53066628,53222551,109.158499
6470581-1,53090160,53139840,95.868319
6470581-0,53171324,53090160,133.164879
6470581-4,53094575,53219866,218.631408
6430867-6,108404633,53186138,45.401162
6430867-7,53186138,53186139,42.397617
6430867-4,108404108,53072842,49.010056
6430867-5,53072842,108404633,50.411646
6430867-2,108403101,53112854,52.792380
6430867-3,53112854,108404108,54.943242
6430867-0,53114574,53186137,100.025411
6430867-1,53186137,108403101,51.662019
6432257-0,53093578,53187315,70.347613
6373158-0,53115840,53115841,37.641377
14212658-0,135951973,135951983,114.232213
4869146-4,29545417,29545423,90.783934
4869146-0,31428350,29545469,518.419068
4869146-1,29545469,94008501,189.510927
4869146-2,94008501,29545421,800.019193
4869146-3,29545421,29545417,286.525312
6496652-0,53131399,53233966,98.485406
6455720-0,53208082,53197414,158.386044
6417300-13,53170847,53170849,57.819576
6417300-12,53157552,53170847,103.179168
6417300-11,53170845,53157552,201.071208
6417300-10,53170843,53170845,203.157851
6417300-16,53126483,53028382,70.795003
6417300-15,53170851,53126483,75.534120
6417300-14,53170849,53170851,42.649804
8025797-4,53185786,53092204,79.134109
6431511-9,53112855,108404357,55.243338
6431511-8,53167632,53112855,26.764302
6490827-8,53219212,53123708,238.368593
8025797-1,53185785,53085556,80.290656
8025797-2,53085556,53181142,80.651880
8025797-3,53181142,53185786,80.850229
6431511-3,108423608,53114577,47.981762
6490827-5,53177997,53222471,86.756542
6490827-6,53222471,53109015,346.578566
6431511-0,53186739,108423878,49.595152
6490827-0,53211316,53187319,81.444069
6431511-6,53186740,108423038,48.545422
6431511-5,108423268,53186740,50.944782
6431511-4,53114577,108423268,54.630738
6452534-0,53183870,53205414,33.342093
6384231-9,53129298,53082265,100.630935
6521232-0,53099776,53209110,253.637479
6348459-3,244285087,244275132,10.715576
6348459-2,53085950,244285087,67.886845
6348459-1,244285095,53085950,96.000024
6384231-8,53129297,53129298,98.038869
6514819-12,53066621,53196148,97.884761
6514819-13,53196148,53222553,61.385015
6514819-10,53157841,53066618,34.065186
6514819-11,53066618,53066621,41.590206
6380412-0,53109389,53124838,208.794655
6480537-2,53187903,53148285,131.397035
6351300-0,53088177,53089411,43.267648
6497166-13,53201187,53239690,98.561960
6514819-15,53185817,53228393,78.600749
9267674-0,69499654,69499718,30.989738
22759019-4,53085845,53214442,202.247820
22759019-5,53214442,53209339,163.753448
22759019-6,53209339,60651927,60.566635
22759019-7,60651927,53214443,9.636027
22759019-0,244256291,53206573,215.299354
22759019-1,53206573,53151158,202.816531
22759019-2,53151158,53071971,208.212793
22759019-3,53071971,53085845,206.940459
22760400-4,244285012,53185734,130.653218
6384260-1,53129332,53129334,78.090489
6384260-0,53129330,53129332,79.759272
6384260-2,53129334,53129335,83.916461
22760400-2,244285010,244285011,126.635803
6430445-0,53106852,53185741,34.753773
6417692-4,53094565,53171327,109.918274
6417692-3,53090159,53094565,108.310676
6417692-2,53171324,53090159,89.845747
6417692-1,53099236,53171324,128.753117
6417692-0,53171322,53099236,53.232465
6463331-3,53214340,53188034,46.371262
9116339-0,67507002,67507215,197.146518
9116339-1,67507215,67507217,201.904468
9116339-2,67507217,67507221,200.095934
9116339-3,67507221,67507051,158.520365
6388444-3,53134568,53134569,86.596945
6355519-12,53094588,53094589,248.160666
6355519-13,53094589,53094592,502.677513
6355519-10,53094583,53094585,224.839660
6355519-11,53094585,53094588,158.737426
6355519-14,53094592,53085855,99.834695
6355519-15,53085855,53094594,100.722681
6349832-1,53087724,53087725,100.600341
6349832-0,53087722,53087724,102.535956
10425970-20,53155628,53086008,89.501225
10425970-21,53086008,53155630,81.575565
8165855-29,53224597,53224607,43.099947
8165855-28,53079358,53224597,164.109922
8165855-25,53097833,53162656,167.212142
8165855-24,53108154,53097833,75.632886
8165855-27,53222750,53079358,202.795765
8165855-26,53162656,53222750,201.736508
8165855-21,53231061,59713117,13.696985
8165855-20,53102770,53231061,71.980128
8165855-23,53231060,53108154,162.447707
8165855-22,59713117,53231060,79.057698
6408701-0,53158868,53158873,313.349545
6474723-0,53222509,53223100,135.496579
6456044-2,53208455,53208456,111.486424
6456044-1,53208454,53208455,96.526712
6456044-0,53208453,53208454,89.769266
6438199-0,53190792,53157237,28.122975
6438199-1,53157237,53192730,115.347237
6500439-1,53229922,53185734,113.987019
6500439-0,53113948,53229922,78.333416
6496058-4,124174731,53099779,17.250246
6501931-1,53243283,53113652,81.010694
6496058-0,53238931,53204594,81.329627
6496058-1,53204594,60005909,276.843891
6496058-2,60005909,53211490,158.572377
6496058-3,53211490,124174731,334.900258
6501931-3,53194876,53226069,78.784544
6483146-1,53229344,53201888,98.900702
6516419-0,53081400,53107232,87.756415
6516419-1,53107232,53128127,53.670805
15331318-14,53086633,53086634,79.456473
15331318-10,53086626,53086628,78.239056
15331318-11,53086628,53086629,82.637004
15331318-12,53086629,53086630,79.027875
15331318-13,53086630,53086633,79.591896
6459938-0,53164916,53211603,242.726410
6444088-8,53198164,53183874,77.798922
6444088-9,53183874,53089305,78.161886
6444088-0,53145001,53168457,66.684876
6444088-1,53168457,53198160,122.486827
6444088-2,53198160,53198161,133.369707
6444088-3,53198161,53083007,133.369679
6444088-4,53083007,53198162,111.141378
6444088-5,53198162,53198163,88.913089
6444088-6,53198163,53080845,88.913076
6444088-7,53080845,53198164,77.798932
6465130-1,53168083,53129318,92.215301
6465130-0,53195052,53168083,92.771017
6465130-2,53129318,53089015,88.603116
6520421-0,53097853,53254721,108.392865
6520421-1,53254721,53213983,61.433002
8026706-2,59999645,59999626,30.684984
6370438-1,53112770,53112772,171.049099
6370438-0,53112769,53112770,129.915058
6516617-2,53149484,53184986,433.792215
6516617-3,53184986,53080424,355.696102
6516617-0,53252026,53201615,411.493559
6516617-1,53201615,53149484,411.118856
6516617-6,53228378,53238601,27.343097
6516617-7,53238601,53252031,229.773095
6516617-4,53080424,53116595,411.219195
6516617-5,53116595,53228378,244.624566
6398557-1,53132079,53146893,79.167670
6398557-0,53146891,53132079,125.590820
6398557-3,53145345,53082210,114.831788
6398557-2,53146893,53145345,132.896693
6398557-5,53128694,53146896,91.108090
6398557-4,53082210,53128694,100.054235
6398557-7,53146897,53082278,114.011728
6398557-6,53146896,53146897,107.097226
6398557-9,53146900,53146902,174.090974
6398557-8,53082278,53146900,118.269967
6467193-2,53213073,53112797,106.298557
24462146-4,60408419,60408420,14.511381
6467229-0,53110708,53217277,179.592175
24462146-5,60408420,53063368,18.607321
8591571-0,60979980,60650040,42.448575
4763698-0,30233857,30233858,76.693762
24462146-7,60408421,60408422,14.635955
6359125-0,53099113,53084199,478.716727
6430873-0,53186141,53029170,33.670678
6446128-1,53199826,53085554,80.723629
6446128-0,53185826,53199826,82.898683
6348951-0,53086574,53086576,265.032846
6348951-1,53086576,53066788,18.699237
6446128-5,53092202,53199828,83.112779
6446128-4,53199827,53092202,79.825832
6446128-7,53196071,53199829,80.423154
6446128-6,53199828,53196071,81.556796
6446128-9,53199830,53138019,82.457081
6446128-8,53199829,53199830,80.045280
10384808-0,88486741,88486737,259.067455
4798498-0,30790088,30790082,138.941261
6424285-5,53179395,53076437,57.982481
6424285-4,53179394,53179395,17.378339
6424285-7,53179397,53157247,51.391498
6424285-6,53076437,53179397,47.510513
6424285-1,53134331,53067126,97.605010
6424285-0,53179393,53134331,83.359797
6424285-3,52993540,53179394,31.791122
6424285-2,53067126,52993540,47.548022
6424285-9,53179398,53179399,16.710092
6424285-8,53157247,53179398,79.999845
13517032-0,124206014,53157411,25.910289
6615784-0,53382426,53070301,70.967415
4921458-0,32271383,32271377,124.403268
6447076-2,53031122,53200495,309.974739
6447076-3,53200495,53200497,588.162084
6447076-0,53083712,53124164,103.445399
6447076-1,53124164,53031122,141.074459
6440786-1,108402798,53114571,47.581103
6440786-0,53120217,108402798,45.681684
6440786-3,108422977,53195499,53.199442
6440786-2,53114571,108422977,50.394340
6440786-5,108403065,53112853,54.612281
6440786-4,53195499,108403065,47.695348
6440786-7,108404090,53072841,49.958388
6440786-6,53112853,108404090,52.834922
6440786-9,108404617,53122205,45.923218
6440786-8,53072841,108404617,49.917441
6404900-0,53154256,53154258,125.760606
8044972-0,53086578,53086580,98.833218
7978482-0,59710438,59710430,47.445871
6395284-8,53143248,53143249,32.676253
6345443-0,53074381,53074383,81.578245
6344829-10,53071968,244284997,47.795745
6344829-11,244284997,53071969,56.860941
6344829-12,53071969,53071970,60.882217
6344829-13,53071970,244284987,43.586280
6344829-14,244284987,53071971,51.187894
6344829-15,53071971,244284978,48.455036
6344829-16,244284978,53071972,48.537321
6430314-1,53115165,53185604,202.226770
6430314-0,53170819,53115165,208.184065
6499640-0,53146910,53208769,45.144484
9116342-0,67507074,67507057,157.704691
6392335-1,53139844,53139845,90.602380
6392335-0,53139843,53139844,87.544736
6446088-10,53066598,53196151,129.190600
6446088-11,53196151,53185827,119.097096
7992989-0,59823533,59823534,202.167523
6484875-0,53132237,53128043,156.951863
6489809-0,53224620,53168069,87.483926
6489809-1,53168069,53129329,61.173039
6484875-1,53128043,53211703,104.047633
13521798-0,124258658,29545020,10.313728
6338483-0,53056163,53056164,62.486233
6421488-1,53129936,244285013,49.173639
6421488-0,53082574,53129936,127.394563
6421488-2,244285013,53176160,44.669221
13866256-0,30279409,30279408,90.093615
6473007-14,53181131,53221726,80.870405
6473007-11,53185822,53221725,82.889582
6473007-10,53221724,53185822,78.674902
6473007-13,53085549,53181131,80.075819
6473007-12,53221725,53085549,80.877568
22917210-2,246758470,53073248,102.803295
22917210-1,53068784,246758470,100.187895
22917210-0,246758465,53068784,53.130400
6519141-5,53223005,53214968,111.198356
6519141-4,53062811,53223005,112.331978
6448612-1,53201883,53201884,85.117669
6519141-6,53214968,53128445,181.429510
6404905-0,53154259,53147213,139.505387
6404905-1,53147213,53138774,110.344135
6404905-2,53138774,53154260,57.410382
6514666-0,53000320,52988013,47.979455
6519141-2,53250536,53240798,18.450069
6363410-4,53104261,53104262,62.409319
6420203-13,53174609,53134327,53.952264
6420203-12,53174608,53174609,202.343524
6420203-11,53174607,53174608,203.342145
6420203-10,53174606,53174607,54.154470
6420203-17,53174611,53174612,60.651285
6420203-16,53134307,53174611,59.337368
6420203-15,53174610,53134307,45.738207
6420203-14,53134327,53174610,74.271015
6380886-0,53083074,53113978,100.026954
10426252-5,53173976,53241393,79.256568
10426252-4,53186595,53173976,93.423161
10426252-7,53209232,53209241,43.183081
10426252-6,53241393,53209232,38.663568
10426252-1,53252974,53091102,135.018396
10426252-0,59699607,53252974,44.253699
10426252-3,53252989,53186595,80.547826
10426252-2,53091102,53252989,82.539512
10426252-9,53250614,53057189,45.104999
10426252-8,53209241,53250614,92.146934
6467025-0,53206818,53217148,69.544300
6467025-1,53217148,53179594,133.467584
9111998-0,67434872,67434879,175.649910
9111998-1,67434879,67434883,244.747464
9111998-2,67434883,67434887,204.135744
9111998-3,67434887,67434875,203.935955
6441306-10,53068464,53196081,92.509878
6441306-11,53196081,53176164,95.962705
6441306-12,53176164,53196082,122.636970
6501231-7,53160812,53113356,206.684465
6414273-1,53166849,53166850,81.302721
6414273-0,53166846,53166849,33.560467
6348168-6,53084814,59710416,118.294768
6432930-1,53188077,53170841,201.735555
6432930-0,53109758,53188077,192.910648
6432930-3,53115185,53188078,202.024586
6432930-2,53170841,53115185,202.380242
6432930-5,53134688,53142208,204.203143
6432930-4,53188078,53134688,203.247234
6432930-7,53087670,53184559,174.516961
6432930-6,53142208,53087670,246.993318
6513629-1,53139263,53250171,77.924266
6493601-3,59713121,53212699,41.786482
6493601-2,53229258,59713121,40.315003
6493601-1,59713139,53229258,43.164742
6493601-0,53231061,59713139,37.990756
6493601-7,59713091,53193955,44.931338
6493601-6,53136559,59713091,41.320313
6493601-5,59713102,53136559,40.415021
6493601-4,53212699,59713102,38.740742
6493601-9,59713081,53237239,45.217478
6493601-8,53193955,59713081,39.459259
6461893-0,53179455,53074587,110.260237
6359972-0,53100242,53100244,214.585339
6502508-0,53243669,53069889,64.872890
6502508-1,53069889,53206625,71.568300
6503142-0,53217148,53179595,120.795796
6419177-0,53129464,53173410,82.153368
6452539-0,53205416,53158834,160.839720
6484653-2,53217255,53230303,303.451470
6484653-0,53223309,53184967,402.428315
6484653-1,53184967,53217255,205.615344
6452315-2,53166908,53205237,93.173373
6452315-3,53205237,53114051,94.829436
8071883-2,53085625,53186792,112.415979
6388535-16,67449057,53134655,39.462752
6388535-17,53134655,53134658,78.084966
6388535-14,53134648,53134650,99.340081
6388535-15,53134650,67449057,42.149739
6388535-12,53077796,67448844,51.733817
6388535-13,67448844,53134648,51.103413
6388535-10,53134647,67448852,50.540551
6388535-11,67448852,53077796,50.457998
6388535-18,53134658,67449033,42.945249
6388535-19,67449033,53119002,38.899893
8025796-0,59996032,59996034,158.207552
6457582-3,53102408,53190096,95.392847
6457582-2,53209657,53102408,97.970245
6457582-1,53107469,53209657,99.653360
6457582-0,60002848,53107469,89.907455
6457582-7,53209659,53209660,100.525291
6457582-6,53209658,53209659,113.201565
6457582-5,53071660,53209658,99.029610
6457582-4,53190096,53071660,97.677424
6457582-9,53209661,53208298,95.565623
6457582-8,53209660,53209661,96.955981
6366690-0,53108416,53108418,62.940202
6445246-0,53101529,53199184,102.370752
6456649-0,53208988,53208989,76.661837
4864520-0,31393838,31393839,61.051382
6396940-1,53145007,53145019,68.172914
6396940-0,53145002,53145007,60.990699
6506844-1,53146931,53178038,243.395842
6506844-0,53187325,53146931,147.433987
6506844-2,53178038,53246099,143.340292
4869147-1,94009006,31428351,630.203580
6499659-3,53112763,53241729,98.487900
6499659-0,53190516,53103680,99.958617
6499659-1,53103680,53213061,101.586827
6499659-6,53179317,53179637,99.201081
6499659-7,53179637,53241730,103.322923
6499659-4,53241729,53189025,100.813946
6499659-5,53189025,53179317,101.999425
4921196-3,32269239,32269241,51.579700
6464138-8,246758523,53195059,49.969178
6464138-9,53195059,246758512,46.868488
6448316-2,53194364,53201569,125.488465
6464138-7,53079304,246758523,49.699376
6448316-0,53196720,53201567,202.115880
6448316-1,53201567,53194364,204.516683
6464138-2,246758487,53214976,50.874023
6464138-3,53214976,246758494,62.028637
6464138-0,53189941,53145422,104.072626
6464138-1,53145422,246758487,47.676990
6415461-0,53168460,53168462,80.996341
6366694-1,53098965,53108421,95.916165
6514409-19,53248722,53250172,77.791822
6514409-18,53196074,53248722,22.229438
6514409-17,53196075,53196074,50.347589
6514409-16,53207047,53196075,70.917889
6514409-15,53092182,53207047,78.789186
6514409-14,53225157,53092182,80.895326
6514409-13,53181100,53225157,80.978974
6514409-12,53085532,53181100,42.279377
6514409-11,60414276,53085532,36.077556
6514409-10,53228392,60414276,80.146329
6387076-0,53168739,53132668,170.932709
6488489-1,53144968,53200796,70.413975
6488489-0,53191268,53144968,50.816044
6488489-3,53233090,53233092,386.944614
6488489-2,53200796,53233090,121.997269
6514102-1,53192725,53072520,200.236518
6514102-0,53238896,53192725,203.432502
6514102-2,53072520,53250441,182.566789
